date,allMean,prop0,propPos,posMean,negMean,allMeanOrig,prop0Orig,propPosOrig,posMeanOrig,negMeanOrig
2017-01-19,0.0094122,0.303,0.318,0.50606918239,-0.399783113456,0.0542061674009,0.2775330396475771,0.40969162995594716,0.481597849462,-0.457518309859
2017-01-22,-0.0545826,0.283,0.31,0.41352516129,-0.44907960688,-0.0385356164384,0.2648401826484018,0.3470319634703196,0.454631578947,-0.50578
2017-01-18,-0.0251781,0.274,0.358,0.445589385475,-0.501899728261,-0.015623630137,0.2808219178082192,0.3458904109589041,0.465096039604,-0.472814678899
2017-01-17,-0.0405684,0.245,0.338,0.450451183432,-0.462400239808,-0.0259093023256,0.22093023255813954,0.34108527131782945,0.452061363636,-0.411203539823
2017-01-16,-0.0531347,0.266,0.322,0.438493167702,-0.471673543689,-0.0414778688525,0.21311475409836064,0.35655737704918034,0.452952873563,-0.47169047619
2017-01-20,-0.0150144,0.293,0.324,0.487035802469,-0.451211488251,-0.00883586956522,0.2608695652173913,0.3695652173913043,0.439361764706,-0.463270588235
2017-01-21,-0.0815047,0.269,0.262,0.452952290076,-0.426819189765,0.0400061797753,0.2640449438202247,0.39325842696629215,0.500502857143,-0.457608196721
2017-01-22,0.012067,0.234,0.401,0.428406483791,-0.4376,-0.00426534653465,0.25742574257425743,0.3811881188118812,0.437909090909,-0.473706849315
2017-01-24,-0.0204819,0.255,0.361,0.436473130194,-0.463668489583,-0.0445276315789,0.3026315789473684,0.3157894736842105,0.455065277778,-0.493298850575
2017-01-25,-0.0807967,0.267,0.295,0.430491525424,-0.474410273973,-0.0881480582524,0.2961165048543689,0.2912621359223301,0.434145,-0.520084705882
2017-01-27,-0.1120487,0.269,0.268,0.434406716418,-0.493455075594,-0.0900293650794,0.25396825396825395,0.30158730158730157,0.425264473684,-0.491138392857
2017-01-23,-0.0219907,0.234,0.354,0.428184180791,-0.42128131068,-0.0376800925926,0.27314814814814814,0.3101851851851852,0.476959701493,-0.445502222222
2017-01-28,-0.1459563,0.187,0.284,0.403003521127,-0.49226710775,-0.176710526316,0.18421052631578946,0.25,0.392481578947,-0.485747674419
2017-01-26,-0.082819,0.274,0.28,0.426463928571,-0.453428026906,-0.0421049773756,0.27149321266968324,0.3257918552036199,0.454034722222,-0.471861797753
2017-01-31,-0.1038829,0.263,0.278,0.43174352518,-0.487816122004,-0.0637025252525,0.29292929292929293,0.2777777777777778,0.520805454545,-0.485381176471
2017-01-30,-0.0979478,0.239,0.294,0.468175510204,-0.504478372591,-0.108278508772,0.18421052631578946,0.32894736842105265,0.460041333333,-0.533248648649
2017-02-02,-0.0351592,0.263,0.339,0.462225073746,-0.482043969849,-0.0686066037736,0.32075471698113206,0.2830188679245283,0.473076666667,-0.511061904762
2017-02-03,-0.0717364,0.276,0.316,0.410599367089,-0.493837745098,-0.0912745833333,0.26666666666666666,0.2875,0.442184057971,-0.489874766355
2017-02-04,-0.1189374,0.24,0.292,0.440680821918,-0.529094444444,-0.0697506912442,0.29493087557603687,0.2995391705069124,0.415892307692,-0.479192045455
2017-02-01,-0.0884439,0.248,0.312,0.427803846154,-0.504360681818,-0.0487336206897,0.23275862068965517,0.34051724137931033,0.468264556962,-0.48786969697
2017-01-29,-0.1150631,0.223,0.3,0.412494333333,-0.500652830189,-0.069910880829,0.20725388601036268,0.3471502590673575,0.441176119403,-0.5006
2017-02-11,-0.0549796,0.303,0.31,0.405942903226,-0.46724005168,-0.0406526066351,0.2985781990521327,0.3080568720379147,0.463070769231,-0.465991566265
2017-02-07,-0.1450722,0.224,0.282,0.438373404255,-0.543913967611,-0.0420136929461,0.3070539419087137,0.31950207468879666,0.48148961039,-0.524444444444
2017-02-09,-0.127471,0.254,0.261,0.451936015326,-0.506033608247,-0.0851669456067,0.2594142259414226,0.29707112970711297,0.461809859155,-0.501352830189
2017-02-10,-0.0924522,0.317,0.283,0.430031448763,-0.53537775,-0.191831921824,0.30944625407166126,0.23127035830618892,0.374695774648,-0.606353191489
2017-02-06,-0.1386452,0.199,0.287,0.42993902439,-0.509800972763,-0.0485921161826,0.2572614107883817,0.34024896265560167,0.435864634146,-0.489191752577
2017-02-05,-0.0067849,0.225,0.393,0.493275063613,-0.525240837696,-0.0361663101604,0.22459893048128343,0.35294117647058826,0.507604545455,-0.509683544304
2017-02-08,-0.0411267,0.247,0.348,0.399001436782,-0.44439308642,0.00743929961089,0.2529182879377432,0.39299610894941633,0.432081188119,-0.458552747253
2017-02-16,0.0249032,0.268,0.412,0.416048058252,-0.457839375,-0.000826209677419,0.27419354838709675,0.39919354838709675,0.387591919192,-0.47625308642
2017-02-14,-0.0200418,0.281,0.363,0.424268044077,-0.48890758427,-0.0251719626168,0.2757009345794392,0.34579439252336447,0.472260810811,-0.497951851852
2017-02-15,-0.0415212,0.275,0.333,0.444869369369,-0.483833418367,-0.043167768595,0.2892561983471074,0.33884297520661155,0.464932926829,-0.539678888889
2017-02-13,-0.0130423,0.264,0.376,0.414699734043,-0.469359444444,-0.0307246808511,0.2978723404255319,0.32340425531914896,0.422003947368,-0.44148988764
2017-02-17,-0.0479936,0.266,0.344,0.436855232558,-0.508389230769,-0.0680941176471,0.27310924369747897,0.31092436974789917,0.427478378378,-0.48323030303
2017-02-18,0.0589485,0.272,0.416,0.490849759615,-0.465528846154,0.0201844660194,0.21359223300970873,0.4029126213592233,0.475086746988,-0.446508860759
2017-02-12,-0.0768979,0.237,0.317,0.473070031546,-0.508657174888,-0.0956268656716,0.23880597014925373,0.3246268656716418,0.493026436782,-0.585652136752
2017-02-24,-0.0502966,0.233,0.349,0.431450429799,-0.480556937799,-0.0965267326733,0.3069306930693069,0.25742574257425743,0.439376923077,-0.481204545455
2017-02-19,-0.0784579,0.276,0.311,0.420882636656,-0.50690653753,-0.0548411764706,0.2579185520361991,0.334841628959276,0.405593243243,-0.468153333333
2017-02-22,-0.0490486,0.323,0.31,0.429573225806,-0.496502179837,-0.00728082706767,0.2593984962406015,0.3684210526315789,0.450651020408,-0.465661616162
2017-02-25,-0.0290616,0.259,0.339,0.464773746313,-0.464228606965,-0.0114093632959,0.250936329588015,0.34831460674157305,0.463989247312,-0.43175046729
2017-02-23,-0.1256426,0.241,0.267,0.43243670412,-0.490047154472,-0.0474736842105,0.27631578947368424,0.33771929824561403,0.409533766234,-0.481342045455
2017-02-20,-0.0608127,0.271,0.318,0.440361320755,-0.488680291971,-0.0508961206897,0.2543103448275862,0.34913793103448276,0.375695061728,-0.45912173913
2017-02-21,-0.0762224,0.271,0.294,0.428686734694,-0.464957011494,-0.102496888889,0.27555555555555555,0.26666666666666666,0.412931666667,-0.46444368932
2017-02-27,-0.0230802,0.288,0.345,0.428668405797,-0.465860490463,0.0102345454545,0.3090909090909091,0.3709090909090909,0.462325490196,-0.503894318182
2017-02-26,-0.0529834,0.258,0.321,0.459818691589,-0.476449406176,-0.0495412037037,0.2638888888888889,0.3194444444444444,0.481079710145,-0.487726666667
2017-03-04,-0.07814,0.296,0.275,0.430922909091,-0.458377156177,-0.052462804878,0.29878048780487804,0.25609756097560976,0.528135714286,-0.421720547945
2017-03-02,-0.0474163,0.366,0.282,0.410786879433,-0.463801704545,-0.0513431034483,0.3275862068965517,0.29310344827586204,0.445117647059,-0.479313636364
2017-03-01,-0.0100235,0.226,0.397,0.458121914358,-0.509012997347,0.0170172839506,0.2345679012345679,0.4279835390946502,0.454567307692,-0.526095121951
2017-03-03,-0.0973625,0.337,0.244,0.440211065574,-0.488720763723,-0.00807265306122,0.27755102040816326,0.33877551020408164,0.447046987952,-0.415773404255
2017-02-28,-0.08206,0.243,0.316,0.424805063291,-0.490472562358,-0.0159095833333,0.25416666666666665,0.375,0.417775555556,-0.465371910112
2017-03-05,-0.0495108,0.302,0.31,0.423157419355,-0.465694845361,-0.0107492307692,0.3076923076923077,0.3487179487179487,0.451938235294,-0.489968656716
2017-03-06,-0.0681279,0.283,0.312,0.422994551282,-0.494079506173,-0.0122800829876,0.2863070539419087,0.35269709543568467,0.463524705882,-0.486886206897
2017-03-09,-0.0694452,0.28,0.302,0.43313013245,-0.479068181818,-0.126038197425,0.27467811158798283,0.22317596566523606,0.466040384615,-0.458128205128
2017-03-10,-0.014412,0.265,0.368,0.433677173913,-0.474128610354,-0.0518842639594,0.27918781725888325,0.3147208121827411,0.425230645161,-0.45731875
2017-03-11,-0.0562077,0.273,0.32,0.42423375,-0.471652334152,-0.0289447236181,0.2613065326633166,0.35678391959798994,0.469647887324,-0.514539473684
2017-03-07,-0.0595906,0.271,0.314,0.41621656051,-0.458512289157,-0.0379188405797,0.28502415458937197,0.3285024154589372,0.453226470588,-0.4833575
2017-03-08,-0.0004873,0.337,0.328,0.463404573171,-0.455176119403,0.0221323420074,0.4349442379182156,0.30855018587360594,0.458796385542,-0.465601449275
2017-03-13,-0.0222857,0.269,0.36,0.449601388889,-0.496340161725,-0.0822460251046,0.32217573221757323,0.2803347280334728,0.42462238806,-0.506384210526
2017-03-12,-0.0325703,0.322,0.303,0.468324092409,-0.46526,-0.0667137931034,0.2660098522167488,0.30049261083743845,0.488013114754,-0.492178409091
2017-03-18,-0.0247736,0.374,0.31,0.405544193548,-0.476241455696,-0.0426689361702,0.48936170212765956,0.2127659574468085,0.437708,-0.455894285714
2017-03-14,0.0287023,0.578,0.238,0.447503781513,-0.422845652174,0.0728582938389,0.2796208530805687,0.41706161137440756,0.487803409091,-0.430525
2017-03-16,-0.1031737,0.256,0.288,0.394913888889,-0.475677412281,-0.0665791836735,0.24897959183673468,0.32653061224489793,0.39,-0.456845192308
2017-03-15,-0.1650789,0.235,0.26,0.439888846154,-0.553366336634,-0.115372248804,0.22488038277511962,0.3014354066985646,0.464655555556,-0.539253535354
2017-03-17,-0.0569155,0.248,0.328,0.396954878049,-0.441312971698,-0.0671692307692,0.2717948717948718,0.3333333333333333,0.3994,-0.50725974026
2017-03-22,-0.0522634,0.33,0.285,0.417373333333,-0.444713766234,-0.12461396648,0.30726256983240224,0.24581005586592178,0.437934090909,-0.5196875
2017-03-25,0.0138711,0.255,0.378,0.506511640212,-0.483897275204,-0.0499385786802,0.2436548223350254,0.37055837563451777,0.395230136986,-0.509075
2017-03-19,-0.0356432,0.249,0.358,0.422427094972,-0.475501526718,-0.0458056603774,0.32075471698113206,0.3018867924528302,0.430175,-0.465525
2017-03-20,-0.0828875,0.279,0.302,0.407823178808,-0.491766348449,-0.0123861751152,0.29493087557603687,0.34101382488479265,0.471762162162,-0.475926582278
2017-03-23,-0.0347872,0.283,0.322,0.444754658385,-0.45062835443,-0.0136291479821,0.27802690582959644,0.3542600896860987,0.436173417722,-0.457280487805
2017-03-21,-0.051472,0.291,0.322,0.455567701863,-0.51205374677,-0.0173638376384,0.31365313653136534,0.33210332103321033,0.480742222222,-0.4997125
2017-03-24,-0.0464192,0.233,0.348,0.461448850575,-0.494041527446,0.0105373626374,0.24175824175824176,0.4230769230769231,0.444574025974,-0.529744262295
2017-03-28,-0.0545301,0.244,0.364,0.403608791209,-0.513886989796,-0.012212037037,0.3194444444444444,0.33796296296296297,0.453202739726,-0.482724324324
2017-03-27,-0.0784945,0.285,0.283,0.410382332155,-0.450538657407,-0.048900913242,0.2694063926940639,0.3013698630136986,0.44475,-0.4262
2017-03-29,-0.0290028,0.263,0.331,0.461420241692,-0.447617980296,-0.0646453389831,0.2754237288135593,0.288135593220339,0.492820588235,-0.473476699029
2017-03-30,0.0357178,0.282,0.407,0.418835626536,-0.433274276527,-0.0271903553299,0.29441624365482233,0.3096446700507614,0.455421311475,-0.424835897436
2017-03-31,-0.0563365,0.344,0.284,0.460746830986,-0.50319516129,-0.0486622727273,0.2818181818181818,0.32272727272727275,0.471171830986,-0.507573563218
2017-03-26,-0.0851028,0.287,0.292,0.442517808219,-0.50906888361,-0.0416371980676,0.2995169082125604,0.3188405797101449,0.464589393939,-0.497237974684
2017-04-01,-0.0311276,0.272,0.343,0.428740524781,-0.46281974026,-0.066131372549,0.29901960784313725,0.27941176470588236,0.464452631579,-0.464704651163
2017-04-06,-0.0714954,0.242,0.333,0.442538138138,-0.514966117647,-0.0440814393939,0.2159090909090909,0.36742424242424243,0.435192783505,-0.489556363636
2017-04-04,-0.0896524,0.303,0.272,0.415661029412,-0.476969882353,-0.0556129533679,0.35751295336787564,0.29015544041450775,0.421398214286,-0.504876470588
2017-04-08,-0.0596096,0.273,0.308,0.416767532468,-0.448625298329,-0.0654919811321,0.28773584905660377,0.29245283018867924,0.455761290323,-0.4735
2017-04-05,-0.0881752,0.233,0.331,0.402762839879,-0.508003899083,-0.074884496124,0.29069767441860467,0.29069767441860467,0.418582666667,-0.469573148148
2017-04-07,-0.0951918,0.241,0.311,0.417677491961,-0.502431919643,-0.08191875,0.2932692307692308,0.2980769230769231,0.415693548387,-0.503671764706
2017-04-02,-0.0372841,0.299,0.326,0.416698773006,-0.4616744,-0.0138246861925,0.30962343096234307,0.33472803347280333,0.44843625,-0.460929411765
2017-04-03,0.0110258,0.339,0.354,0.446048305085,-0.478421172638,0.0110291208791,0.32967032967032966,0.34065934065934067,0.462153225806,-0.444103333333
2017-04-15,-0.0697579,0.225,0.308,0.465475,-0.456368736617,-0.0828885714286,0.2857142857142857,0.28,0.43903877551,-0.473926315789
2017-04-09,-0.0587434,0.243,0.319,0.444097178683,-0.457557990868,-0.0562069498069,0.25868725868725867,0.32432432432432434,0.444651190476,-0.480632407407
2017-04-13,-0.1448382,0.227,0.275,0.463185454545,-0.546614859438,-0.0953896774194,0.27741935483870966,0.27741935483870966,0.471990697674,-0.508420289855
2017-04-12,-0.0793482,0.338,0.262,0.422945038168,-0.4753995,0.00512251308901,0.3717277486910995,0.32460732984293195,0.443141935484,-0.456834482759
2017-04-14,-0.0698852,0.273,0.302,0.419590728477,-0.462592,-0.0390107954545,0.30113636363636365,0.32954545454545453,0.42145,-0.481692307692
2017-04-10,-0.0737913,0.254,0.299,0.444351839465,-0.4623098434,0.00200504587156,0.28440366972477066,0.3577981651376147,0.45745,-0.451846153846
2017-04-11,-0.0252695,0.31,0.322,0.450400621118,-0.462767663043,0.00377115384615,0.34134615384615385,0.3557692307692308,0.433336486486,-0.496547619048
2017-04-22,-0.0273697,0.262,0.356,0.40295505618,-0.447177225131,-0.0712558139535,0.2744186046511628,0.3209302325581395,0.41831884058,-0.507862068966
2017-04-16,0.0012673,0.267,0.388,0.410819845361,-0.458350144928,-0.0318095022624,0.3257918552036199,0.334841628959276,0.430663513514,-0.518653333333
2017-04-17,0.0259344,0.269,0.395,0.45221443038,-0.454435416667,-0.00770414746544,0.271889400921659,0.3640552995391705,0.443502531646,-0.464664556962
2017-04-20,-0.0369166,0.285,0.325,0.445782153846,-0.466143076923,-0.0129861607143,0.29464285714285715,0.33482142857142855,0.442022666667,-0.434465060241
2017-04-19,-0.0459526,0.327,0.288,0.475136805556,-0.474784415584,-0.00311308900524,0.35602094240837695,0.3193717277486911,0.449209836066,-0.45155483871
2017-04-21,-0.0788525,0.234,0.303,0.427247854785,-0.449910583153,0.0113393034826,0.2935323383084577,0.3781094527363184,0.441946052632,-0.474374242424
2017-04-18,-0.0119697,0.321,0.34,0.412965588235,-0.449492625369,-0.0585010152284,0.3248730964467005,0.27918781725888325,0.459125454545,-0.471494871795
2017-04-28,-0.0310654,0.247,0.364,0.418761813187,-0.47170874036,-0.0319951754386,0.32894736842105265,0.2894736842105263,0.510510606061,-0.471133333333
2017-04-27,-0.0637082,0.348,0.29,0.39664862069,-0.493746685083,-0.104836073059,0.2831050228310502,0.273972602739726,0.365446666667,-0.462741237113
2017-04-25,-0.0758335,0.245,0.32,0.3895228125,-0.460875402299,-0.0618898832685,0.2723735408560311,0.29961089494163423,0.420228571429,-0.438757272727
2017-04-26,0.0111207,0.33,0.34,0.471051764706,-0.451626969697,0.00873762886598,0.36597938144329895,0.31958762886597936,0.489311290323,-0.469544262295
2017-04-23,-0.0243033,0.266,0.355,0.430072394366,-0.466963060686,-0.00883384615385,0.27692307692307694,0.3641025641025641,0.43788028169,-0.468744285714
2017-04-24,-0.0369464,0.303,0.312,0.433075,-0.446924155844,-0.0251167938931,0.366412213740458,0.2862595419847328,0.411650666667,-0.411586813187
2017-04-29,0.0307469,0.299,0.374,0.481399465241,-0.456564220183,0.0169365625,0.290625,0.3625,0.484362068966,-0.457354054054
2017-04-30,-0.0601845,0.283,0.303,0.48780330033,-0.502388647343,-0.00601165919283,0.31390134529147984,0.336322869955157,0.50444,-0.502225641026
2017-05-03,-0.016628,0.264,0.351,0.476525641026,-0.477632467532,-0.0763108597285,0.2579185520361991,0.3031674208144796,0.449047761194,-0.484029896907
2017-05-05,0.0075504,0.273,0.358,0.493960335196,-0.458773441734,-0.00591021276596,0.23404255319148937,0.4,0.449808510638,-0.507801162791
2017-05-01,-0.0853883,0.244,0.336,0.371182440476,-0.500251428571,-0.063365,0.29583333333333334,0.29583333333333334,0.476071830986,-0.50008877551
2017-05-06,-0.0321944,0.315,0.317,0.439495583596,-0.46607201087,-0.0333657024793,0.32231404958677684,0.3140495867768595,0.428571052632,-0.461885227273
2017-05-02,-0.0051482,0.221,0.404,0.421328465347,-0.467639733333,-0.044215648855,0.2480916030534351,0.33587786259541985,0.434273863636,-0.456886238532
2017-05-04,-0.0495783,0.235,0.319,0.469837304075,-0.447211659193,-0.0129260204082,0.21428571428571427,0.3979591836734694,0.441355128205,-0.486305263158
2017-05-07,-0.0183283,0.313,0.314,0.465003821656,-0.44058847185,0.0260953271028,0.29906542056074764,0.3598130841121495,0.490944155844,-0.441346575342
2017-05-09,-0.1941858,0.194,0.228,0.4151,-0.499703460208,-0.148939306358,0.2138728323699422,0.23699421965317918,0.518931707317,-0.495186315789
2017-05-08,-0.1550014,0.243,0.251,0.375672111554,-0.492678063241,-0.0756721311475,0.32786885245901637,0.3114754098360656,0.382166666667,-0.539871212121
2017-05-13,-0.0272904,0.321,0.305,0.468567540984,-0.455089572193,0.00497046632124,0.27461139896373055,0.36787564766839376,0.430456338028,-0.429030434783
2017-05-10,-0.1102009,0.235,0.294,0.387103741497,-0.475603821656,-0.119365217391,0.21739130434782608,0.30978260869565216,0.411745614035,-0.522214942529
2017-05-12,-0.0423761,0.319,0.32,0.3828553125,-0.456758448753,-0.0534920454545,0.3181818181818182,0.30113636363636365,0.419205660377,-0.472126865672
2017-05-11,-0.0866292,0.313,0.255,0.404292156863,-0.439175231481,-0.0649047619048,0.37142857142857144,0.24285714285714285,0.426021568627,-0.436507407407
2017-05-18,-0.053289,0.273,0.311,0.410847588424,-0.435246634615,-0.0515261061947,0.3141592920353982,0.2920353982300885,0.445907575758,-0.461514606742
2017-05-20,-0.0635252,0.209,0.376,0.394964095745,-0.510919759036,-0.0230523316062,0.29015544041450775,0.35233160621761656,0.441442647059,-0.499524637681
2017-05-17,0.0005221,0.289,0.375,0.428870933333,-0.47709672619,-0.057967264574,0.34080717488789236,0.29596412556053814,0.397987878788,-0.483875308642
2017-05-16,-0.0268035,0.326,0.306,0.454188562092,-0.45050326087,-0.0390873626374,0.2857142857142857,0.3131868131868132,0.483664912281,-0.475106849315
2017-05-21,0.0105397,0.275,0.38,0.477098421053,-0.494949855072,0.0367865,0.255,0.435,0.420144827586,-0.470891935484
2017-05-15,-0.0796936,0.274,0.292,0.385223287671,-0.442808294931,-0.0998333333333,0.2976190476190476,0.25595238095238093,0.446625581395,-0.479692
2017-05-19,-0.0240929,0.266,0.332,0.442415060241,-0.425310199005,-0.0501823255814,0.2837209302325581,0.32558139534883723,0.423895714286,-0.481689285714
2017-05-23,-0.0915449,0.237,0.291,0.461453264605,-0.478448728814,-0.0386579487179,0.30256410256410254,0.3230769230769231,0.461784126984,-0.501790410959
2017-05-26,-0.0220195,0.373,0.331,0.40062265861,-0.522383783784,-0.0633432835821,0.3383084577114428,0.27860696517412936,0.502164285714,-0.530561038961
2017-05-28,-0.0248383,0.26,0.361,0.49235401662,-0.534506860158,-0.012532038835,0.2912621359223301,0.36893203883495146,0.452321052632,-0.527971428571
2017-05-24,-0.082876,0.31,0.277,0.461037906137,-0.509887409201,-0.055755033557,0.39932885906040266,0.2348993288590604,0.465552857143,-0.451410091743
2017-05-25,-0.081852,0.323,0.277,0.437229602888,-0.5074115,-0.0551770562771,0.4199134199134199,0.24242424242424243,0.393575,-0.445975641026
2017-05-22,-0.0505518,0.221,0.352,0.442489488636,-0.483157142857,6.83673469388e-05,0.25510204081632654,0.3826530612244898,0.469917333333,-0.496202816901
2017-05-27,-0.1015944,0.275,0.287,0.453244599303,-0.528939726027,0.00199259259259,0.3055555555555556,0.35185185185185186,0.482065789474,-0.489278378378
2017-05-29,-0.0384203,0.209,0.369,0.442531436314,-0.477996208531,-0.008925,0.28365384615384615,0.3317307692307692,0.435242028986,-0.39860125
2017-05-31,-0.0986792,0.258,0.318,0.437086792453,-0.560549056604,-0.082597029703,0.2871287128712871,0.3069306930693069,0.430041935484,-0.528624390244
2017-05-30,-0.1421684,0.231,0.272,0.416179411765,-0.513821327968,-0.09198,0.2851063829787234,0.2723404255319149,0.4396484375,-0.478392307692
2017-06-03,-0.1707375,0.17,0.308,0.396384415584,-0.56096532567,-0.102058064516,0.20276497695852536,0.35023041474654376,0.386601315789,-0.531219587629
2017-06-04,-0.1285159,0.202,0.298,0.454827181208,-0.5281088,-0.0689459016393,0.21311475409836064,0.3442622950819672,0.433411111111,-0.492864197531
2017-06-02,-0.0307107,0.21,0.368,0.449263586957,-0.464549052133,-0.0244043103448,0.22413793103448276,0.3793103448275862,0.440211363636,-0.482613043478
2017-06-01,-0.0029473,0.221,0.374,0.463531550802,-0.435328641975,0.00486022099448,0.22099447513812154,0.39226519337016574,0.479667605634,-0.473952857143
2017-06-11,-0.0609252,0.25,0.314,0.425104458599,-0.445889908257,-0.062860199005,0.2835820895522388,0.2885572139303483,0.47274137931,-0.465743023256
2017-06-08,-0.0447172,0.262,0.313,0.46450543131,-0.447311529412,-0.0580786096257,0.23529411764705882,0.32085561497326204,0.455411666667,-0.460065060241
2017-06-09,-0.0356494,0.296,0.337,0.422855489614,-0.485426975477,-0.0759291866029,0.291866028708134,0.2966507177033493,0.445377419355,-0.505611627907
2017-06-05,-0.1259228,0.261,0.288,0.398454166667,-0.533653215078,-0.0921712121212,0.30808080808080807,0.2828282828282828,0.440160714286,-0.529616049383
2017-06-10,-0.0763324,0.257,0.321,0.40291152648,-0.487362559242,-0.0713588235294,0.3025210084033613,0.2773109243697479,0.432559090909,-0.455323
2017-06-07,-0.0491766,0.242,0.343,0.413051020408,-0.459886987952,0.0166,0.291866028708134,0.37799043062200954,0.448192405063,-0.462866666667
2017-06-06,-0.1497599,0.186,0.276,0.397786956522,-0.482433271375,-0.078599078341,0.21658986175115208,0.31797235023041476,0.441898550725,-0.470762376238
2017-06-14,-0.0556518,0.238,0.332,0.51928253012,-0.530357209302,0.0205976851852,0.24537037037037038,0.3888888888888889,0.496344047619,-0.471440506329
2017-06-12,-0.0215631,0.217,0.381,0.435765091864,-0.46664079602,-0.0258493333333,0.3022222222222222,0.3244444444444444,0.448568493151,-0.459066666667
2017-06-18,0.0097666,0.246,0.392,0.471852806122,-0.483977071823,-0.047935426009,0.32286995515695066,0.3004484304932735,0.473008955224,-0.504538095238
2017-06-16,-0.0352648,0.298,0.317,0.440378233438,-0.454194025974,-0.0419,0.3010752688172043,0.3064516129032258,0.470229824561,-0.473924657534
2017-06-17,-0.0811009,0.258,0.299,0.456223745819,-0.490997291196,-0.0431923444976,0.36363636363636365,0.2966507177033493,0.449001612903,-0.519229577465
2017-06-13,-0.0539173,0.251,0.338,0.419514497041,-0.47618783455,-0.029800952381,0.2571428571428571,0.3523809523809524,0.469004054054,-0.499567073171
2017-06-15,-0.0559284,0.26,0.326,0.447565030675,-0.487523188406,-0.0189608294931,0.25806451612903225,0.35944700460829493,0.450992307692,-0.473396385542
2017-06-20,-0.036236,0.256,0.335,0.447069253731,-0.45477799511,-0.022375,0.2791666666666667,0.3458333333333333,0.465927710843,-0.489355555556
2017-06-23,-0.0779118,0.247,0.296,0.438703378378,-0.454634573304,-0.030366367713,0.26905829596412556,0.3273542600896861,0.456961643836,-0.445887777778
2017-06-19,-0.0085359,0.278,0.38,0.437982894737,-0.511606432749,-0.0483290816327,0.24489795918367346,0.34183673469387754,0.485043283582,-0.51815308642
2017-06-22,-0.0142094,0.262,0.367,0.464350953678,-0.497644743935,0.0185796460177,0.2920353982300885,0.3805309734513274,0.46746627907,-0.486528378378
2017-06-21,0.0579307,0.317,0.39,0.477037435897,-0.437248805461,0.0506084249084,0.34798534798534797,0.3772893772893773,0.475846601942,-0.469281333333
2017-06-25,-0.0048483,0.254,0.375,0.4361056,-0.45387574124,-0.0469791469194,0.27014218009478674,0.33175355450236965,0.471392857143,-0.51083452381
